Date_ordered,Country,type,name,follower_code,# Orders,# Orders New Customers,# Orders Repeat Customers,Revenue,New Cust Revenue,Repeat Cust Revenue
"Oct 13, 2025",KSA,Affiliates,DigiZag,zz88,1,0,1,59.76839237057221,null,59.76839237057221
"Oct 13, 2025",KSA,Affiliates,DigiZag,zmm86,4,2,2,1229.8392370572205,779.4277929155313,450.41144414168934
"Oct 13, 2025",KSA,Affiliates,DigiZag,zz86,1,0,1,70.20435967302451,null,70.20435967302451
"Oct 14, 2025",KSA,Affiliates,DigiZag,zmm86,1,1,0,110.85286103542235,109.11171662125341,1.7411444141689372
"Oct 14, 2025",KSA,Affiliates,DigiZag,zmpd,1,1,0,453.6811989100818,453.6811989100818,null
"Oct 14, 2025",KSA,Affiliates,DigiZag,zz50,3,1,2,1037.5395095367849,137.00272479564032,900.5367847411445
"Oct 14, 2025",KSA,Affiliates,DigiZag,dww7,1,1,0,368.4059945504087,368.4059945504087,null
"Oct 14, 2025",UAE,Affiliates,DigiZag,zz88,4,0,4,337.59945504087193,null,337.59945504087193
"Oct 15, 2025",KSA,Affiliates,DigiZag,zz50,3,0,3,162.9564032697548,null,162.9564032697548
"Oct 15, 2025",KSA,Affiliates,DigiZag,zz3,1,0,1,21.38692098092643,null,21.38692098092643
"Oct 15, 2025",KSA,Affiliates,DigiZag,zmm86,2,0,2,201.03814713896458,null,201.03814713896458
"Oct 16, 2025",KSA,Affiliates,DigiZag,zz88,1,1,0,171.1634877384196,171.1634877384196,null
"Oct 16, 2025",KSA,Affiliates,DigiZag,zmpd,1,0,1,134.67574931880108,null,134.67574931880108
"Oct 16, 2025",KSA,Affiliates,DigiZag,dww7,3,1,2,606.2016348773842,136.96457765667577,469.23705722070844
"Oct 16, 2025",KSA,Affiliates,DigiZag,zmm86,7,2,5,422.7438692098093,85.4741144414169,337.2697547683924
"Oct 16, 2025",KSA,Affiliates,DigiZag,zm66,2,0,2,203.4059945504087,null,203.4059945504087
"Oct 16, 2025",UAE,Affiliates,DigiZag,zm66,1,0,1,77.6975476839237,null,77.6975476839237
"Oct 16, 2025",UAE,Affiliates,DigiZag,zz88,1,0,1,248.34604904632153,null,248.34604904632153
"Oct 17, 2025",UAE,Affiliates,DigiZag,mzzgf,1,0,1,52.88828337874659,null,52.88828337874659
"Oct 17, 2025",KSA,Affiliates,DigiZag,zz3,1,1,0,12.190735694822889,12.190735694822889,null
"Oct 17, 2025",KSA,Affiliates,DigiZag,dww7,1,0,1,53.566757493188014,null,53.566757493188014
"Oct 17, 2025",KSA,Affiliates,DigiZag,zz86,1,0,1,23.40599455040872,null,23.40599455040872
"Oct 17, 2025",KSA,Affiliates,DigiZag,zz50,1,0,1,59.76839237057221,null,59.76839237057221
"Oct 17, 2025",KSA,Affiliates,DigiZag,zz88,3,0,3,231.86376021798367,null,231.86376021798367
"Oct 17, 2025",KSA,Affiliates,DigiZag,urpay,1,0,1,101.93460490463217,null,101.93460490463217
"Oct 17, 2025",KSA,Affiliates,DigiZag,zz17,1,1,0,123.06539509536785,123.06539509536785,null
"Oct 18, 2025",KSA,Affiliates,DigiZag,zmm86,2,1,1,236.49591280653954,174.8474114441417,61.64850136239782
"Oct 18, 2025",UAE,Affiliates,DigiZag,mzzgf,2,0,2,73.33514986376022,null,73.33514986376022
"Oct 18, 2025",KSA,Affiliates,DigiZag,zz88,2,2,0,281.0408719346049,281.0408719346049,null
"Oct 18, 2025",KSA,Affiliates,DigiZag,zmm62,1,0,1,25.076294277929158,null,25.076294277929158
"Oct 19, 2025",KSA,Affiliates,DigiZag,zz3,1,1,0,129.41689373297,129.41689373297,null
"Oct 19, 2025",UAE,Affiliates,DigiZag,zz99,1,0,1,45.07629427792916,null,45.07629427792916
"Oct 19, 2025",RoGCC,Affiliates,DigiZag,zm66,1,0,1,232.25613079019075,null,232.25613079019075
"Oct 19, 2025",KSA,Affiliates,DigiZag,zmm86,2,1,1,308.32697547683927,163.23705722070846,145.0899182561308
"Oct 19, 2025",UAE,Affiliates,DigiZag,mzzgf,2,0,2,313.8365122615804,null,313.8365122615804
"Oct 20, 2025",KSA,Affiliates,DigiZag,zz17,1,0,1,48.22615803814714,null,48.22615803814714
"Oct 20, 2025",KSA,Affiliates,DigiZag,zmm86,1,0,1,117.55040871934605,null,117.55040871934605
"Oct 20, 2025",KSA,Affiliates,DigiZag,zz3,1,0,1,54.100817438692104,null,54.100817438692104
"Oct 20, 2025",UAE,Affiliates,DigiZag,mzzgf,1,0,1,83.29972752043597,null,83.29972752043597
"Oct 20, 2025",KSA,Affiliates,DigiZag,dd5,1,1,0,34.85286103542234,34.85286103542234,null
"Oct 20, 2025",KSA,Affiliates,DigiZag,zmpd,1,0,1,286.9618528610354,null,286.9618528610354
"Oct 21, 2025",KSA,Affiliates,DigiZag,zmm86,3,1,2,1155.392370572207,1049.2779291553134,106.11444141689373
"Oct 21, 2025",KSA,Affiliates,DigiZag,zz88,2,1,1,234.96185286103542,47.485013623978205,187.47683923705722
"Oct 21, 2025",KSA,Affiliates,DigiZag,zmgt,1,0,1,46.60217983651226,null,46.60217983651226
"Oct 21, 2025",KSA,Affiliates,DigiZag,dd5,1,1,0,47.02179836512261,47.02179836512261,null
"Oct 21, 2025",UAE,Affiliates,DigiZag,zmyb,1,1,0,125.83651226158038,125.83651226158038,null
"Oct 21, 2025",UAE,Affiliates,DigiZag,zz3,1,0,1,28.02724795640327,null,28.02724795640327
"Oct 22, 2025",KSA,Affiliates,DigiZag,zmgt,1,0,1,26.959128065395095,null,26.959128065395095
"Oct 22, 2025",UAE,Affiliates,DigiZag,zm66,1,0,1,140.31335149863762,null,140.31335149863762
"Oct 22, 2025",KSA,Affiliates,DigiZag,dww7,1,1,0,157.08174386920982,157.08174386920982,null
"Oct 22, 2025",KSA,Affiliates,DigiZag,zmm86,5,0,5,268.40871934604905,null,268.40871934604905
"Oct 23, 2025",KSA,Affiliates,DigiZag,dww7,1,0,1,60.99727520435968,null,60.99727520435968
"Oct 23, 2025",KSA,Affiliates,DigiZag,zmm86,3,2,1,87.05177111716621,62.60217983651226,24.44959128065395
"Oct 23, 2025",UAE,Affiliates,DigiZag,mzzgf,1,0,1,109.82016348773843,null,109.82016348773843
"Oct 23, 2025",KSA,Affiliates,DigiZag,dd5,1,0,1,76.06811989100818,null,76.06811989100818
"Oct 23, 2025",KSA,Affiliates,DigiZag,zz3,1,1,0,110.49318801089919,110.49318801089919,null
"Oct 23, 2025",UAE,Affiliates,DigiZag,mzzr7,1,0,1,98.09264305177112,null,98.09264305177112
"Oct 24, 2025",KSA,Affiliates,DigiZag,zz86,1,0,1,43.095367847411445,null,43.095367847411445
"Oct 24, 2025",KSA,Affiliates,DigiZag,zz3,2,0,2,69.1008174386921,null,69.1008174386921
"Oct 24, 2025",KSA,Affiliates,DigiZag,zz50,1,1,0,90.0708446866485,90.0708446866485,null
"Oct 24, 2025",KSA,Affiliates,DigiZag,zmpd,1,0,1,21.803814713896458,null,21.803814713896458
"Oct 24, 2025",KSA,Affiliates,DigiZag,zz88,2,0,2,59.561307901907355,null,59.561307901907355
"Oct 24, 2025",UAE,Affiliates,DigiZag,mzzgf,1,0,1,467.62670299727523,null,467.62670299727523
"Oct 24, 2025",KSA,Affiliates,DigiZag,zz17,1,1,0,97.5231607629428,97.5231607629428,null
"Oct 25, 2025",KSA,Affiliates,DigiZag,zm66,1,0,1,119.98365122615803,null,119.98365122615803
"Oct 25, 2025",KSA,Affiliates,DigiZag,zz3,1,0,1,154.07629427792918,null,154.07629427792918
"Oct 25, 2025",KSA,Affiliates,DigiZag,zmm86,1,1,0,165.17438692098094,165.17438692098094,null
"Oct 26, 2025",KSA,Affiliates,DigiZag,zz3,1,1,0,92.36784741144415,92.36784741144415,null
"Oct 26, 2025",KSA,Affiliates,DigiZag,zmm86,2,1,1,109.94550408719346,46.02179836512262,63.92370572207084
"Oct 26, 2025",KSA,Affiliates,DigiZag,zz50,1,0,1,30.719346049046322,null,30.719346049046322
"Oct 26, 2025",KSA,Affiliates,DigiZag,dww7,2,0,2,335.2970027247957,null,335.2970027247957
"Oct 26, 2025",KSA,Affiliates,DigiZag,zz86,1,0,1,24.239782016348773,null,24.239782016348773
