"Puchase Date","Order Number",Status,"Coupon Code",Country,"Grand Total incl Tax","Shipping Amount",Tax,"Cash on Delivery Charges","Store Credit Used","Total Refunded",FINAL_TOTAL,TOTAL_ORDERED_QTY,TOTAL_RETURN_QTY,Type,Commission,Category,COMPANY,"COUPON CODE",Customer_Type
"2025-08-30 21:57:04",PO-SA-250830-17131,partially_shipped,W126,"Saudi Arabia",150.21,2.46,19.27,0.00,0.00,0.00,128.47,14.0000,0.0000,CPS,0.1,Affliate,DigiZag,W126,Existing
"2025-08-30 22:44:30",PO-SA-250830-17157,complete,WAF,"Saudi Arabia",30.17,2.46,3.61,0.00,0.00,0.00,24.09,1.0000,0.0000,CPS,.1,Affliate,DigiZag,WAF,New
"2025-08-31 10:08:14",PO-KW-250831-17356,complete,W11,Kuwait,28.63,1.75,0.00,0.00,0.00,0.00,26.88,1.0000,0.0000,CPS,0.1,Affliate,DigiZag,W11,Existing
"2025-08-31 11:10:41",PO-KW-250831-17379,complete,CR7,Kuwait,19.88,1.75,0.00,0.00,0.00,0.00,18.13,1.0000,0.0000,CPS,.1,Affliate,DigiZag,CR7,Existing
"2025-08-31 14:38:04",PO-KW-250831-17456,complete,CK22,Kuwait,32.17,1.75,0.00,0.00,0.00,0.00,30.42,2.0000,0.0000,CPS,.1,Affliate,DigiZag,CK22,Existing
"2025-08-31 15:25:45",PO-KW-250831-17491,complete,CK22,Kuwait,30.01,1.75,0.00,0.00,0.00,0.00,28.26,2.0000,0.0000,CPS,.1,Affliate,DigiZag,CK22,New
"2025-08-31 19:04:12",PO-SA-250831-17598,complete,CR7,"Saudi Arabia",22.31,2.46,2.59,0.00,0.00,0.00,17.26,1.0000,0.0000,CPS,.1,Affliate,DigiZag,CR7,Existing
"2025-08-31 19:59:40",PO-KW-250831-17639,complete,ALC4,Kuwait,91.75,1.75,0.00,0.00,0.00,0.00,90.00,4.0000,0.0000,CPS,.1,Affliate,DigiZag,ALC4,Existing
"2025-08-31 21:42:28",PO-KW-250831-17706,complete,Alc4,Kuwait,11.07,1.75,0.00,0.00,0.00,0.00,9.32,3.0000,0.0000,CPS,.1,Affliate,DigiZag,Alc4,Existing
"2025-08-31 22:35:12",PO-SA-250831-17739,processing,Waf,"Saudi Arabia",32.39,2.46,3.90,0.00,0.00,0.00,26.02,3.0000,0.0000,CPS,.1,Affliate,DigiZag,Waf,New
"2025-08-31 23:37:04",PO-SA-250831-17777,partially_shipped,W67,"Saudi Arabia",146.46,2.46,18.78,0.00,0.00,0.00,125.22,8.0000,0.0000,CPS,0.1,Affliate,DigiZag,W67,Existing
"2025-08-31 23:54:23",PO-KW-250831-17786,complete,ALC4,Kuwait,35.38,1.75,0.00,1.50,0.00,0.00,32.13,3.0000,0.0000,CPS,.1,Affliate,DigiZag,ALC4,Existing
